"1","Early colonization of the gut microbiome and its relationship with obesity","Adult and childhood obesity rates are increasing. Childhood obesity, in particular, is a complicated, multifactorial condition that is not always explained by overeating. To address rising rates of obesity, researchers have begun to address how the composition of the gastrointestinal microbiome influences metabolism, energy absorption, and weight regulation. Colonization of the gut begins in early life and is highly influenced by method of birth (vaginal versus Caesarean), method of feeding (formula feeding versus breastfeeding), and exposure to antibiotics. Not surprisingly, an infant’s gut microbiome is very likely to resemble that of its mother. However, this means that aberrant bacteria characterized by an obese microbiome can also get passed on from an obese mom to child. To promote the colonization of a healthy infant gut microbiome, the optimal strategy generally is to have a vaginal delivery followed by exclusive breastfeeding until 6 months of age with minimal exposure to antibiotics. However, this is not always possible and overweight or obese mothers risk passing on aberrant bacteria to her children. In such cases, in conjunction with medical professionals, women can consider adding pre- and probiotics to their diets during pregnancy and lactation as well as other mitigation strategies. The colonization of an infant’s gut with optimal bacteria may help reduce the risk of obesity later in life."
"1","The lung and gut microbiome: what has to be taken into consideration for cystic fibrosis?","<h2>Abstract</h2><p>The 15th European Cystic Fibrosis Society (ECFS) Basic Science pre-conference Symposium focused on the topic of the microbiome, asking the question 'The lung and gut microbiome: what has to be considered for cystic fibrosis (CF)?'</p><p>This review gives an overview of the main points raised during the symposium, which dealt with the technical considerations, pathophysiology and clinical implications of the microbiome in CF.</p>"
"1","Asthma costs and social impact","In recent decades, both asthma prevalence and incidence have been increasing worldwide, not only due to the genetic background, but mainly because of the effect of a wide number of environmental and lifestyle risk factors., In many countries noncommunicable diseases, like asthma, are not yet considered a healthcare priority. This review will analyze and discuss disparities in asthma management in several countries and regions, such as access to healthcare human resources and medications, due to limited financial capacity to develop strategies to control and prevent this chronic disease., This review tries to explore the social and economic burden of asthma impact on society. Although asthma is generally accepted as a costly illness, the total costs to society (direct, indirect and intangible asthma costs) are difficult to estimate, mainly due to different disease definitions and characterizations but also to the use of different methodologies to assess the asthma socio-economic impact in different societies., The asthma costs are very variables from country to country, however we can estimate that a mean cost per patient per year, including all asthmatics (intermittent, mild, moderate and severe asthma) in Europe is $USD 1,900, which seems lower than USA, estimated mean $USD 3,100."
"3","Asthma costs and social impact","In recent decades, both asthma prevalence and incidence have been increasing worldwide, not only due to the genetic background, but mainly because of the effect of a wide number of environmental and lifestyle risk factors., In many countries noncommunicable diseases, like asthma, are not yet considered a healthcare priority. This review will analyze and discuss disparities in asthma management in several countries and regions, such as access to healthcare human resources and medications, due to limited financial capacity to develop strategies to control and prevent this chronic disease., This review tries to explore the social and economic burden of asthma impact on society. Although asthma is generally accepted as a costly illness, the total costs to society (direct, indirect and intangible asthma costs) are difficult to estimate, mainly due to different disease definitions and characterizations but also to the use of different methodologies to assess the asthma socio-economic impact in different societies., The asthma costs are very variables from country to country, however we can estimate that a mean cost per patient per year, including all asthmatics (intermittent, mild, moderate and severe asthma) in Europe is $USD 1,900, which seems lower than USA, estimated mean $USD 3,100."
"1","The gut microbiome correlates with conspecific aggression in a small population of rescued dogs (Canis familiaris)","Aggression is a serious behavioral disorder in domestic dogs that endangers both dogs and humans. The underlying causes of canine aggression are poorly resolved and require illumination to ensure effective therapy. Recent research links the compositional diversity of the gut microbiome to behavioral and psychological regulation in other mammals, such as mice and humans. Given these observations, we hypothesized that the composition of the canine gut microbiome could associate with aggression. We analyzed fecal microbiome samples collected from a small population of pit bull type dogs seized from a dogfighting organization. This population included 21 dogs that displayed conspecific aggressive behaviors and 10 that did not. Beta-diversity analyses support an association between gut microbiome structure and dog aggression. Additionally, we used a phylogenetic approach to resolve specific clades of gut bacteria that stratify aggressive and non-aggressive dogs, including clades within Lactobacillus, Dorea, Blautia, Turicibacter, and Bacteroides. Several of these taxa have been implicated in modulating mammalian behavior as well as gastrointestinal disease states. Although sample size limits this study, our findings indicate that gut microorganisms are linked to dog aggression and point to an aggression-associated physiological state that interacts with the gut microbiome. These results also indicate that the gut microbiome may be useful for diagnosing aggressive behaviors prior to their manifestation and potentially discerning cryptic etiologies of aggression."
"2","The gut microbiome correlates with conspecific aggression in a small population of rescued dogs (Canis familiaris)","Aggression is a serious behavioral disorder in domestic dogs that endangers both dogs and humans. The underlying causes of canine aggression are poorly resolved and require illumination to ensure effective therapy. Recent research links the compositional diversity of the gut microbiome to behavioral and psychological regulation in other mammals, such as mice and humans. Given these observations, we hypothesized that the composition of the canine gut microbiome could associate with aggression. We analyzed fecal microbiome samples collected from a small population of pit bull type dogs seized from a dogfighting organization. This population included 21 dogs that displayed conspecific aggressive behaviors and 10 that did not. Beta-diversity analyses support an association between gut microbiome structure and dog aggression. Additionally, we used a phylogenetic approach to resolve specific clades of gut bacteria that stratify aggressive and non-aggressive dogs, including clades within Lactobacillus, Dorea, Blautia, Turicibacter, and Bacteroides. Several of these taxa have been implicated in modulating mammalian behavior as well as gastrointestinal disease states. Although sample size limits this study, our findings indicate that gut microorganisms are linked to dog aggression and point to an aggression-associated physiological state that interacts with the gut microbiome. These results also indicate that the gut microbiome may be useful for diagnosing aggressive behaviors prior to their manifestation and potentially discerning cryptic etiologies of aggression."
"1","Effect of glyphosate on soil microbial activity and biomass","Herbicides applied to soils potentially affect soil microbial activity. Quantity and frequency of glyphosate application have escalated with the advent of glyphosate-tolerant crops. The objective of this study was to determine the effect of increasing glyphosate application rate on soil microbial biomass and activity. The soil used was Weswood silt loam. The isopropylamine salt of glyphosate was added at rates of 47, 94, 140, and 234 µg ai g−1 soil based on an assumed 2-mm glyphosate–soil interaction depth. Glyphosate significantly stimulated soil microbial activity as measured by C and N mineralization but did not affect soil microbial biomass. Cumulative C mineralization, as well as mineralization rate, increased with increasing glyphosate rate. Strong linear relationships between mineralized C and N and the amount of C and N added as glyphosate (r \ 2 = 0.995, 0.996) and slopes approximating one indicated that glyphosate was the direct cause of the enhanced microbial activity. An increase in C mineralization rate occurred the first day following glyphosate addition and continued for 14 d. Glyphosate appeared to be directly and rapidly degraded by microbes, even at high application rates, without adversely affecting microbial activity."
"3","The need for a new medical model: A challenge for biomedicine","Although it seems that acceptance of the medical model by psychiatry would finally end confusion about its goals, methods, and outcomes, the present article argues that current crises in both psychiatry and medicine as a whole stem from their adherence to a model of disease that is no longer adequate for the work and responsibilities of either field. It is noted that psychiatrists have responded to their crisis by endorsing 2 apparently contradictory positions, one that would exclude psychiatry from the field of medicine and one that would strictly adhere to the medical model and limit the work of psychiatry to behavioral disorders of an organic nature. Characteristics of the dominant biomedical model of disease are identified, and historical origins and limitations of this reductionistic view are examined. A biopsychosocial model is proposed that would encompass all factors related to both illness and patienthood. Implications for teaching and health care delivery are considered. (PsycINFO Database Record (c) 2012 APA, all rights reserved)"
"1","Quantitative microbiome profiling links gut community variation to microbial load","Current sequencing-based analyses of faecal microbiota quantify microbial taxa and metabolic pathways as fractions of the sample sequence library generated by each analysis1,2. Although these relative approaches permit detection of disease-associated microbiome variation, they are limited in their ability to reveal the interplay between microbiota and host health3,4. Comparative analyses of relative microbiome data cannot provide information about the extent or directionality of changes in taxa abundance or metabolic potential5. If microbial load varies substantially between samples, relative profiling will hamper attempts to link microbiome features to quantitative data such as physiological parameters or metabolite concentrations5,6. Saliently, relative approaches ignore the possibility that altered overall microbiota abundance itself could be a key identifier of a disease-associated ecosystem configuration7. To enable genuine characterization of host–microbiota interactions, microbiome research must exchange ratios for counts4,8,9. Here we build a workflow for the quantitative microbiome profiling of faecal material, through parallelization of amplicon sequencing and flow cytometric enumeration of microbial cells. We observe up to tenfold differences in the microbial loads of healthy individuals and relate this variation to enterotype differentiation. We show how microbial abundances underpin both microbiota variation between individuals and covariation with host phenotype. Quantitative profiling bypasses compositionality effects in the reconstruction of gut microbiota interaction networks and reveals that the taxonomic trade-off between Bacteroides and Prevotella is an artefact of relative microbiome analyses. Finally, we identify microbial load as a key driver of observed microbiota alterations in a cohort of patients with Crohn’s disease10, here associated with a low-cell-count Bacteroides enterotype (as defined through relative profiling)11,12."
"1","Transforming medicine with the microbiome","Advances in microbiome research are spurring the development of new therapeutics for a variety of diseases, but translational challenges remain.; Copyright © 2019 The Authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original U.S. Government Works."
"3","Toward a Biopsychosocial Ecology of the Human Microbiome, Brain-Gut Axis, and Health","Objective: Rapidly expanding insights into the human microbiome and health suggest that Western medicine is poised for significant evolution, or perhaps revolution—this while medicine continues on a trajectory from reductionism to a biopsychosocial (BPS) paradigm recognizing biological, psychological, and social influences on health. The apparent sensitivity of the microbiota to perturbations across BPS domains suggests that a broad and inclusive framework is needed to develop applicable knowledge in this emerging area. We outline an ecological framework of the human microbiome by extending the BPS concept to better incorporate environmental and human factors as members of a global, dynamic set of systems that interact over time. Methods: We conducted a selective literature review across disciplines to integrate microbiome research into a BPS framework. Results: The microbiome can be understood in terms of ecological systems encompassing BPS domains at four levels: (a) immediate (molecular, genetic, and neural processes), (b) proximal (physiology, emotion, social integration), (c) intermediate (built environments, behaviors, societal practices), and (d) distal (physical environments, attitudes, and broad cultural, economic, and political factors). The microbiota and host are thus understood in terms of their immediate interactions and the more distal physical and social arenas in which they participate. Conclusions: A BPS ecological paradigm encourages replicable, generalizable, and interdisciplinary/transdisciplinary research and practices that take into account the vast influences on the human microbiome that may otherwise be overlooked or understood out of context. It also underscores the importance of sustainable bioenvironmental, psychological, and social systems that broadly support microbial, neural, and general health."
"1","Soil biodiversity and human health","Soil biodiversity is increasingly recognized as providing benefits to human health because it can suppress disease-causing soil organisms and provide clean air, water and food. Poor land-management practices and environmental change are, however, affecting belowground communities globally, and the resulting declines in soil biodiversity reduce and impair these benefits. Importantly, current research indicates that soil biodiversity can be maintained and partially restored if managed sustainably. Promoting the ecological complexity and robustness of soil biodiversity through improved management practices represents an underutilized resource with the ability to improve human health."
"3","Soil biodiversity and human health","Soil biodiversity is increasingly recognized as providing benefits to human health because it can suppress disease-causing soil organisms and provide clean air, water and food. Poor land-management practices and environmental change are, however, affecting belowground communities globally, and the resulting declines in soil biodiversity reduce and impair these benefits. Importantly, current research indicates that soil biodiversity can be maintained and partially restored if managed sustainably. Promoting the ecological complexity and robustness of soil biodiversity through improved management practices represents an underutilized resource with the ability to improve human health."
"1","The maternal vaginal microbiome partially mediates the effects of prenatal stress on offspring gut and hypothalamus",""
"2","The maternal vaginal microbiome partially mediates the effects of prenatal stress on offspring gut and hypothalamus",""
"1","Host and Microbiome Genome-Wide Association Studies: Current State and Challenges","The involvement of the microbiome in health and disease is well established. Microbiome genome-wide association studies (mGWAS) are used to elucidate the interaction of host genetic variation with the microbiome. The emergence of this relatively new field has been facilitated by the advent of next generation sequencing technologies that enable the investigation of the complex interaction between host genetics and microbial communities. In this paper, we review recent studies investigating host-microbiome interactions using mGWAS. Additionally, we highlight the marked disparity in the sampling population of mGWAS carried out to date and draw attention to the critical need for inclusion of diverse populations."
"1","Plant microbiome-dependent immune enhancing action of Echinacea purpurea is enhanced by soil organic matter content","We previously demonstrated that extracts from Echinacea purpurea material varied substantially in their ability to activate macrophages in vitro and that this variation was due to differences in their content of bacterial components. The purpose of the current study was to identify soil conditions (organic matter, nitrogen, and moisture content) that alter the macrophage activation potential of E. purpurea and determine whether these changes in activity correspond to shifts in the plant-associated microbiome. Increased levels of soil organic matter significantly enhanced macrophage activation exhibited by the root extracts of E. purpurea (p < 0.0001). A change in soil organic matter content from 5.6% to 67.4% led to a 4.2-fold increase in the macrophage activation potential of extracts from E. purpurea. Bacterial communities also differed significantly between root materials cultivated in soils with different levels of organic matter (p < 0.001). These results indicate that the level of soil organic matter is an agricultural factor that can alter the bacterial microbiome, and thereby the activity, of E. purpurea roots. Since ingestion of bacterial preparation (e.g., probiotics) is reported to impact human health, it is likely that the medicinal value of Echinacea is influenced by cultivation conditions that alter its associated bacterial community."
"1","Gut microbiome disruption altered the biotransformation and liver toxicity of arsenic in mice","The mammalian gut microbiome (GM) plays a critical role in xenobiotic biotransformation and can profoundly affect the toxic effects of xenobiotics. Previous in vitro studies have demonstrated that gut bacteria have the capability to metabolize arsenic (As); however, the specific roles of the gut microbiota in As metabolism in vivo and the toxic effects of As are largely unknown. Here, we administered sodium arsenite to conventionally raised mice (with normal microbiomes) and GM-disrupted mice with antibiotics to investigate the role of the gut microbiota in As biotransformation and its toxicity. We found that the urinary total As levels of GM-disrupted mice were much higher, but the fecal total As levels were lower, than the levels in the conventionally raised mice. In vitro experiments, in which the GM was incubated with As, also demonstrated that the gut bacteria could adsorb or take up As and thus reduce the free As levels in the culture medium. With the disruption of the gut microbiota, arsenic biotransformation was significantly perturbed. Of note, the urinary monomethylarsonic acid/dimethylarsinic acid ratio, a biomarker of arsenic metabolism and toxicity, was markedly increased. Meanwhile, the expression of genes of one-carbon metabolism, including folr2, bhmt, and mthfr, was downregulated, and the liver S-adenosylmethionine (SAM) levels were significantly decreased in the As-treated GM-disrupted mice only. Moreover, As exposure altered the expression of genes of the p53 signaling pathway, and the expression of multiple genes associated with hepatocellular carcinoma (HCC) was also changed in the As-treated GM-disrupted mice only. Collectively, disruption of the GM enhances the effect of As on one-carbon metabolism, which could in turn affect As biotransformation. GM disruption also increases the toxic effects of As and may increase the risk of As-induced HCC in mice."
"1","The Microbiome of an Active Meat Curing Brine","Traditional food products are important to our culture and heritage, and to the continued success of the food industry. Many of the production processes associated with these products have not been subjected to an in-depth microbial compositional analysis. The traditional process of curing meat, both preserves a natural protein source, as well as increasing its organoleptic qualities. One of the most important salting processes is known as Wiltshire curing. The Wiltshire process involves injecting pork with a curing solution and immersing the meat into microbial-rich brine which promotes the development of the distinct organoleptic characteristics. The important microbial component of Wiltshire brine has not been extensively characterized. We analyzed the key microbial component of Wiltshire brine by performing microbiome analysis using Next Generation Sequencing (NGS) technologies. This analysis identified the genera, Marinilactibacillus, Carnobacterium, Leuconostoc and Vibrio as the core microflora present in Wiltshire curing brine. The important food industrial applications of these bacteria were also assessed. The bacterial diversity of the brine was investigated, and the community composition of the brine was demonstrated to change over time. New knowledge on the characterization of key microbiota associated with a productive Wiltshire brine is an important development linked to promoting enhanced quality and safety of meat processing in the food industry."
"1","The Global Syndemic of Obesity, Undernutrition, and Climate Change: The Lancet Commission report","Malnutrition in all its forms, including obesity, undernutrition, and other dietary \ risks, is the leading cause of poor health globally. In the near future, the health \ effects of climate change will considerably compound these health challenges. Climate \ change can be considered a pandemic because of its sweeping effects on the health \ of humans and the natural systems we depend on (ie, planetary health). These three \ pandemics—obesity, undernutrition, and climate change—represent The Global Syndemic \ that affects most people in every country and region worldwide."
"1","Altered Microbiome in Patients With Cirrhosis and Complications","<p>In patients with cirrhosis, the gut microbiome are affected by multiple gut and systemic alterations. These changes lead to dysbiosis in the microbiota of different parts of the body, resulting in inflammation. The constant immune stimulation resulting in part from dysbiosis is associated with morbidity in patients with cirrhosis. Dysbiosis as a dynamic event worsens with decompensation such as with hepatic encephalopathy, infections or acute-on-chronic liver failure (ACLF). These microbial patterns could be applied as diagnostic and prognostic measures in cirrhosis in the outpatient and inpatient setting. Current therapies for cirrhosis have differing impacts on gut microbial composition and functionality. Dietary modifications and the oral cavity have emerged as newer targetable factors to modulate the microbiome, which could affect inflammation and, potentially improve outcomes. Additionally, fecal microbial transplant is being increasingly studied to provide compositional and functional modulation of the microbiome. Ultimately, a combination of targeted therapies may be needed to provide an optimal gut milieu to improve outcomes in cirrhosis.</p>"
"1","Diversity of the oral microbiome between dentate and edentulous individuals","BACKGROUND: Measurement of saliva microbes is promoted as a way to detect oral and systemic disease, yet there is a multitude of factors that affect the oral microbiome. The salivary microbiome is influenced by oral biofilm of shedding (epithelial) and non-shedding (tooth) surfaces. \ METHODS: To gauge the ability of salivary microbial analytics to distinguish between edentulous and dentate oral conditions, we looked for differences in the saliva microbiome of subjects with and without teeth. Fifty-two dentate and 49 edentulous subjects provided stimulated saliva samples. 16S rRNA gene sequencing, QIIME-based data processing, and statistical analysis were done using several different analytical approaches to detect differences in the salivary microbiome between the two groups. \ RESULTS: Bacteria diversity was lower in the edentulous group. Remarkably, all 31 of the most significant differences in taxa were deficits that occur in the edentulous group. As one might expect many of these taxa are attributed to dental plaque and gingival sulcus associated bacteria. \ CONCLUSION: In sum, the measurement of 16S rRNA genes in the bacteria of the saliva can be used to reproducibly measure differences in the oral microbiome that occur with edentulism, mainly the lack of tooth and tooth-related structures."
"1","Partial restoration of the microbiota of cesarean-born infants via vaginal microbial transfer","Exposure of newborns to the maternal vaginal microbiotais interrupted with cesarean birthing. Babies delivered by cesarean section (C-section) acquire a microbiota that differs from that of vaginally delivered infants, and C-section delivery has been associated with increased risk for immune and metabolic disorders. Here we conducted a pilot study in which infants delivered by C-section were exposed to maternal vaginal fluids at birth. Similarly to vaginally delivered babies, the gut, oral and skin bacterial communities of these newborns during the first 30 d of life was enriched in vaginal bacteriawhich were underrepresented in unexposed C-sectiondelivered infantsand the microbiome similarity to those of vaginally delivered infants was greater in oral and skin samples than in anal samples. Although the long-term health consequences of restoring the microbiota of C-sectiondelivered infants remain unclear, our results demonstrate that vaginal microbes can be partially restored at birth in C-sectiondelivered babies."
"1","Prevention of surgical site infection via antibiotic administration according to guidelines after gynecological surgery","Aim We modified the antimicrobial prophylaxis of surgical site infection (SSI) according to the guidelines of the Japanese Society of Chemotherapy and Japan Society of Infectious Diseases (hereinafter referred to as optimization) and measured outcomes. Methods From April 2016 to March 2017, we performed cesarean section and open hysterectomy with optimization, and compared the outcome to that of surgery performed without optimization between April 2014 and March 2016. We measured the rates of antibiotic discontinuation, appropriate antibiotic selection, SSI incidence, resumption of antibiotic therapy and fever incidence, as well as the length of postoperative hospital stay and medical expenses for antibiotics to evaluate the appropriateness and outcomes of antibiotic prophylaxis. Results Optimization resulted in a change in the method of selecting antibiotics for cesarean section, but there was no change in SSI incidence rate (0.74% vs 0.0%, P = 0.36). Optimization reduced the use of antibiotics and medical expenses of hysterectomy (median reduction of 50% and 78% for hysterectomy without or with lymphadenectomy, respectively). However, there was no change in outcome regarding SSI incidence (5.7% vs 0.0%, P = 0.11 and 7.8% vs 9.5%, P = 0.77, respectively). Conclusion Appropriate use of antibiotics according to guidelines reduced antibiotic dose and medical expenses, but there was no change in outcome regarding SSI incidence rate. These findings suggested that implementation of dosing regimens according to the guidelines would be useful to reduce antibiotic medicine costs and prevent resistant bacteria and complications associated with antibiotics."
"3","An Embodied Neurocomputational Framework for Organically Integrating Biopsychosocial Processes: An Application to the Role of Social Support in Health and Disease","Objective Two distinct perspectives—typically referred to as the biopsychosocial and biomedical models—currently guide clinical practice. Although the role of psychosocial factors in contributing to physical and mental health outcomes is widely recognized, the biomedical model remains dominant. This is due in part to (a) the largely nonmechanistic focus of biopsychosocial research and (b) the lack of specificity it currently offers in guiding clinicians to focus on social, psychological, and/or biological factors in individual cases. In this article, our objective is to provide an evidence-based and theoretically sophisticated mechanistic model capable of organically integrating biopsychosocial processes. \         Methods To construct this model, we provide a narrative review of recent advances in embodied cognition and predictive processing within computational neuroscience, which offer mechanisms for understanding individual differences in social perceptions, visceral responses, health-related behaviors, and their interactions. We also review current evidence for bidirectional influences between social support and health as a detailed illustration of the novel conceptual resources offered by our model. \         Results When integrated, these advances highlight multiple mechanistic causal pathways between psychosocial and biological variables. \         Conclusions By highlighting these pathways, the resulting model has important implications motivating a more psychologically sophisticated, person-specific approach to future research and clinical application in the biopsychosocial domain. It also highlights the potential for quantitative computational modeling and the design of novel interventions. Finally, it should aid in guiding future research in a manner capable of addressing the current criticisms/limitations of the biopsychosocial model and may therefore represent an important step in bridging the gap between it and the biomedical perspective."
"1","The contribution of the gut microbiome to neurodevelopment and neuropsychiatric disorders","Bidirectional communication between the gut and brain is well recognized, with data now accruing for a specific role of the gut microbiota in that link, referred to as the microbiome-gut-brain axis. This review will discuss the emerging role of the gut microbiota in brain development and behavior. Animal studies have clearly demonstrated effects of the gut microbiota on gene expression and neurochemical metabolism impacting behavior and performance. Based on these changes, a modulating role of the gut microbiota has been demonstrated for a variety of neuropsychiatric disorders, including depression, anxiety, and movement including Parkinson's, and importantly for the pediatric population autism. Critical developmental windows that influence early behavioral outcomes have been identified that include both the prenatal environment and early postnatal colonization periods. The clearest data regarding the role of the gut microbiota on neurodevelopment and psychiatric disorders is from animal studies; however, human data have begun to emerge, including an association between early colonization patterns and cognition. The importance of understanding the contribution of the gut microbiota to the development and functioning of the nervous system lies in the potential to intervene using novel microbial-based approaches to treating neurologic conditions. While pathways of communication between the gut and brain are well established, the gut microbiome is a new component of this axis. The way in which organisms that live in the gut influence the central nervous system (CNS) and host behavior is likely to be multifactorial in origin. This includes immunologic, endocrine, and metabolic mechanisms, all of which are pathways used for other microbial-host interactions. Germ-free (GF) mice are an important model system for understanding the impact of gut microbes on development and function of the nervous system. Alternative animal model systems have further clarified the role of the gut microbiota, including antibiotic treatment, fecal transplantation, and selective gut colonization with specific microbial organisms. Recently, researchers have started to examine the human host as well. This review will examine the components of the CNS potentially influenced by the gut microbiota, and the mechanisms mediating these effects. Links between gut microbial colonization patterns and host behavior relevant to a pediatric population will be examined, highlighting important developmental windows in utero or early in development."
"2","The contribution of the gut microbiome to neurodevelopment and neuropsychiatric disorders","Bidirectional communication between the gut and brain is well recognized, with data now accruing for a specific role of the gut microbiota in that link, referred to as the microbiome-gut-brain axis. This review will discuss the emerging role of the gut microbiota in brain development and behavior. Animal studies have clearly demonstrated effects of the gut microbiota on gene expression and neurochemical metabolism impacting behavior and performance. Based on these changes, a modulating role of the gut microbiota has been demonstrated for a variety of neuropsychiatric disorders, including depression, anxiety, and movement including Parkinson's, and importantly for the pediatric population autism. Critical developmental windows that influence early behavioral outcomes have been identified that include both the prenatal environment and early postnatal colonization periods. The clearest data regarding the role of the gut microbiota on neurodevelopment and psychiatric disorders is from animal studies; however, human data have begun to emerge, including an association between early colonization patterns and cognition. The importance of understanding the contribution of the gut microbiota to the development and functioning of the nervous system lies in the potential to intervene using novel microbial-based approaches to treating neurologic conditions. While pathways of communication between the gut and brain are well established, the gut microbiome is a new component of this axis. The way in which organisms that live in the gut influence the central nervous system (CNS) and host behavior is likely to be multifactorial in origin. This includes immunologic, endocrine, and metabolic mechanisms, all of which are pathways used for other microbial-host interactions. Germ-free (GF) mice are an important model system for understanding the impact of gut microbes on development and function of the nervous system. Alternative animal model systems have further clarified the role of the gut microbiota, including antibiotic treatment, fecal transplantation, and selective gut colonization with specific microbial organisms. Recently, researchers have started to examine the human host as well. This review will examine the components of the CNS potentially influenced by the gut microbiota, and the mechanisms mediating these effects. Links between gut microbial colonization patterns and host behavior relevant to a pediatric population will be examined, highlighting important developmental windows in utero or early in development."
"1","Biodiversity loss and its impact on humanity","The most unique feature of Earth is the existence of life, and the most extraordinary feature of life is its diversity. Approximately 9 million types of plants, animals, protists and fungi inhabit the Earth. So, too, do 7 billion people. Two decades ago, at the first Earth Summit, the vast majority of the world’s nations declared that human actions were dismantling the Earth’s ecosystems, eliminating genes, species and biological traits at an alarming rate. This observation led to the question of how such loss of biological diversity will alter the functioning of ecosystems and their ability to provide society with the goods and services needed to prosper."
"3","Biodiversity loss and its impact on humanity","The most unique feature of Earth is the existence of life, and the most extraordinary feature of life is its diversity. Approximately 9 million types of plants, animals, protists and fungi inhabit the Earth. So, too, do 7 billion people. Two decades ago, at the first Earth Summit, the vast majority of the world’s nations declared that human actions were dismantling the Earth’s ecosystems, eliminating genes, species and biological traits at an alarming rate. This observation led to the question of how such loss of biological diversity will alter the functioning of ecosystems and their ability to provide society with the goods and services needed to prosper."
"1","Agricultural soils, pesticides and microbial diversity","Pesticide effects on microbial community structure and activity in soil are reviewed, showing that methodological developments within the past few years have generated new possibilities for assessing pesticide effects. The first example is the use of mRNA quantification showing that nitrification processes are indeed very susceptible to some pesticides, and that there is correlation between the mRNA transcript quantity and the nitrification rate. The second example is devoted to pesticides influencing microbial community structures. The emergence of high throughput sequencing techniques now allows a more detailed analysis of which bacterial species are influenced."
"3","Agricultural soils, pesticides and microbial diversity","Pesticide effects on microbial community structure and activity in soil are reviewed, showing that methodological developments within the past few years have generated new possibilities for assessing pesticide effects. The first example is the use of mRNA quantification showing that nitrification processes are indeed very susceptible to some pesticides, and that there is correlation between the mRNA transcript quantity and the nitrification rate. The second example is devoted to pesticides influencing microbial community structures. The emergence of high throughput sequencing techniques now allows a more detailed analysis of which bacterial species are influenced."
"1","A prospective cohort for the investigation of alteration in temporal transcriptional and microbiome trajectories preceding preterm birth: a study protocol","Introduction Preterm birth (PTB) results from heterogeneous influences and is a major contributor to neonatal mortality and morbidity that continues to have adverse effects on infants beyond the neonatal period. This protocol describes the procedures to determine molecular signatures predictive of PTB through high-frequency sampling during pregnancy, at delivery and the postpartum period. \ Methods and analysis Four hundred first trimester pregnant women from either Myanmar or Thailand of either Karen or Burman ethnicity, with a viable, singleton pregnancy will be enrolled in this non-interventional, prospective pregnancy birth cohort study and will be followed through to the postpartum period. Fortnightly finger prick capillary blood sampling will allow the monitoring of genome-wide transcript abundance in whole blood. Collection of stool samples and vaginal swabs each trimester, at delivery and postpartum will allow monitoring of intestinal and vaginal microbial composition. In a nested case–control analysis, perturbations of transcript abundance in capillary blood as well as longitudinal changes of the gut, vaginal and oral microbiome will be compared between mothers giving birth to preterm and matched cases giving birth to term neonates. Placenta tissue of preterm and term neonates will be used to determine bacterial colonisation as well as for the establishment of coding and non-coding RNA profiles. In addition, RNA profiles of circulating, non-coding RNA in cord blood serum will be compared with those of maternal peripheral blood serum at time of delivery. \ Ethics and dissemination This research protocol that aims to detect perturbations in molecular trajectories preceding adverse pregnancy outcomes was approved by the ethics committee of the Faculty of Tropical Medicine, Mahidol University in Bangkok, Thailand (Ethics Reference: TMEC 15–062), the Oxford Tropical Research Ethics Committee (Ethics Reference: OxTREC: 33–15) and the local Tak Province Community Ethics Advisory Board. The results of this cooperative project will be disseminated in multiple publications staggered over time in international peer-reviewed scientific journals. \ Trial registration number NCT02797327; Pre-results."
"1","Manipulating the Microbiome With Fecal Transplantation to Treat Ulcerative Colitis",""
"1","Impact of antimicrobial therapy on the gut microbiome","Abstract.  The gut microbiome is now considered an organ unto itself and plays an important role in health maintenance and recovery from critical illness. The c"
"1","Microbiomes as Metacommunities: Understanding Host-Associated Microbes through Metacommunity Ecology","Interest in host-associated microbiomes has skyrocketed recently, yet our ability to explain microbiome variation has remained stubbornly low. Considering scales of interaction beyond the level of the individual host could lead to new insights. Metacommunity theory has many of the tools necessary for modeling multiscale processes and has been successfully applied to host microbiomes. However, the biotic nature of the host requires an expansion of theory to incorporate feedback between the habitat patch (host) and their local (microbial) community. This feedback can have unexpected effects, is predicted to be common, and can arise through a variety of mechanisms, including developmental, ecological, and evolutionary processes. We propose a new way forward for both metacommunity theory and host microbiome research that incorporates this feedback."
"3","Microbiomes as Metacommunities: Understanding Host-Associated Microbes through Metacommunity Ecology","Interest in host-associated microbiomes has skyrocketed recently, yet our ability to explain microbiome variation has remained stubbornly low. Considering scales of interaction beyond the level of the individual host could lead to new insights. Metacommunity theory has many of the tools necessary for modeling multiscale processes and has been successfully applied to host microbiomes. However, the biotic nature of the host requires an expansion of theory to incorporate feedback between the habitat patch (host) and their local (microbial) community. This feedback can have unexpected effects, is predicted to be common, and can arise through a variety of mechanisms, including developmental, ecological, and evolutionary processes. We propose a new way forward for both metacommunity theory and host microbiome research that incorporates this feedback."
