3,"Social representations, identity threat, and coping amid COVID-19.","This article describes an integrative social psychological framework within which human reactions to COVID-19 can be understood and predicted. It is argued that social representations of COVID-19 (and its mitigation strategies) must resonate among diverse communities, not be too threatening, and provide clear pathways for action and engagement. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
3,Birth mother grief and the challenge of adoption reunion contact.,"A large body of work exists on the grief expressed by birth mothers over the loss of their children to adoption. Less is known about the grief emotions that surface when these women are contacted by adopted adults who seek contact relationships. The themes of mourning, grief, and bereavement that emerged in the qualitative interview data of 33 reunited birth mothers indicate more attention be given to these social psychological processes. Suggestions for future research possibilities and implications for clinical practice are explored. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
2,Can the curse of knowing be lifted? The influence of explicit perspective-focus instructions on readers’ perspective-taking.,"Perceivers of other minds often overestimate the similarity between their own and other people’s perspectives. This egocentric projection during perspective-taking is argued to originate from perceivers’ tendency to use their own perspective as a referential anchor from which they insufficiently adjust away to account for an alternative interpretation. We investigated whether an explicit focus on another person’s point of view allows perceivers to make sufficient perspective-adjustments, thereby attenuating their egocentric projection. Findings showed that we successfully replicated Keysar’s (1994) illusory transparency of intention effect (Experiment 1) and Epley, Keysar, Van Boven, and Gilovich’s (2004) findings that confirm perceivers’ egocentric anchoring and (insufficient) adjustment during perspective-taking (Experiment 2). We further showed that enhancing perceivers’ attention to another person’s perspective both prior (Experiment 1) and during (Experiment 2) perspective-taking did not diminish egocentric projection. Findings are discussed in light of the role of feedback in making accurate perspective-adjustments. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
1,"A Survey of Culturable Fungal Endophytes From Festuca rubra subsp. pruinosa, a Grass From Marine Cliffs, Reveals a Core Microbiome","Festuca rubra subsp. pruinosa is a perennial grass that inhabits sea cliffs of the Atlantic coasts of Europe. In this unhospitable environment plants grow in rock crevices and are exposed to abiotic stress factors such as low nutrient availability, wind, and salinity. Festuca rubra subsp. pruinosa is a host of the fungal endophyte Epichloë festucae, which colonizes aerial organs, but its root mycobiota is unknown. The culturable endophytic mycobiota of FRP roots was surveyed in a set of 105 plants sampled at five populations in marine cliffs from the northern coast of Spain. In total, 135 different fungal taxa were identified, 17 of them occurred in more than 10% of plants and in two or more populations. Seven taxa belonging to Fusarium, Diaporthe, Helotiales, Drechslera, Slopeiomyces and Penicillium appeared to be constituents of the core microbiome of Festuca rubra subsp. pruinosa roots because they occurred in more than 20% of the plants analyzed, and at three or more populations. Most fungal strains analyzed (71.8%) were halotolerant. The presence of Epichloë festucae in aboveground tissue was detected in 65.7 % of the plants, but its presence did not seem to significantly affect the structure of the core or other root microbiota, when compared to that of plants free of this endophyte. When plants of the grass Lolium perenne were inoculated with fungal strains obtained from Festuca rubra subsp. pruinosa roots, a Diaporthe strain significantly promoted leaf biomass production under normal and saline (200 mM NaCl) watering regimes. These results suggest that the core mycobiome of Festuca rubra subsp. pruinosa could have a role in host plant adaptation, and might be useful for the improvement of agricultural grasses."
2,Acute NMDA receptor antagonism impairs working memory performance but not attention in rats—Implications for the NMDAr hypofunction theory of schizophrenia.,"Cognitive deficits in schizophrenia, which include impairments in working memory and attention, represent some of the most disabling symptoms of this complex psychiatric condition, and lack effective treatments. NMDA receptor (NMDAr) hypofunction is a strong candidate mechanism underlying schizophrenia pathophysiology, and has been modeled preclinically using acute administration of NMDAr antagonists to rodents to investigate biological mechanisms underpinning cognitive dysfunction. However, whether and how NMDAr hypofunction specifically influences all affected cognitive domains is unclear. Here we studied the effects of the NMDAr antagonist MK-801 (dizocilpine) on tasks of attention and working memory in rats using automated touchscreen chambers. Adult male Wistar rats were trained to perform the trial-unique nonmatching to location (TUNL) task of spatial working memory, or the 5-choice serial reaction time task (5CSRTT) of attention. Once trained, rats received injection of vehicle (saline) or low-dose MK-801 (0.06 mg/kg sc) 10 min prior to commencing test sessions. MK-801 significantly impaired working memory, as evidenced by reduced performance accuracy on the TUNL task (p < .0001), compared with vehicle. However, we found no significant effects on attentional processing or perseveration on the 5CSRTT. Additional measures indicated that MK-801 impaired behavioral flexibility in the TUNL task, and decreased response inhibition in both tasks. Using the automated touchscreen system to measure different cognitive functions under the same testing environment, we demonstrate that spatial working memory, response inhibition, and behavioral flexibility are more vulnerable to NMDAr hypofunction than attentional processing. This may have implications for the NMDAr hypofunction hypothesis of schizophrenia. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
1,The salivary microbiome of diabetic and non-diabetic adults with periodontal disease,"BACKGROUND: A comparison of the salivary microbiome of non-diabetic and diabetic cohorts having periodontal health, gingivitis and periodontitis could reveal microbial signatures unique to each group that will increase understanding of the role of oral microbiota in the pathogenesis of disease, and assist with diagnosis and risk assessment for both periodontal disease and diabetes. \ METHODS: A group of individuals diagnosed with type 2 diabetes (T2D) was compared with a group without T2D. For both the diabetic and non-diabetic cohorts, three subgroups were established: periodontal health, gingivitis, and periodontitis. Salivary DNA was extracted (n = 146), polymerase chain reaction was performed to amplify 16S rRNA hypervariable region V3-V4, and constructed libraries were sequenced and subjected to bioinformatic and statistical analyses. \ RESULTS: Microbiome analysis resulted in 88 different genus level operational taxonomic units (OTUs) for differential abundance testing. Results were largely described by two trends. Trend 1 showed OTUs that increased in abundance with increasing periodontal disease, and in diabetics relative to non-diabetics. Trend 1 OTUs comprised a mix of primarily anaerobic commensals and potential periodontopathogens. Trend 2 was driven primarily by genera that decreased in abundance in those with diabetes relative to those without diabetes, which included other anaerobes associated with periodontal disease. Overall, oral microbial diversity decreased in diabetics and increased with progression of periodontal disease compared with periodontally healthy controls. \ CONCLUSION: Although select microbiota increased in both diabetes and periodontal disease progression, these genera decreased in co-existing diabetes and periodontal disease. These findings suggest that the genera abundance continues to change with additional stress imposed by co-existing conditions."
3,The relationship between religiosity and subjective well-being: A case of Kuwaiti car accident victims.,"Researchers have long recognized the influence of religion on a person’s health and well-being. This study explores the influence of religion on the wellbeing of traumatized people. The study population included people who had experienced significant trauma in their lives from a severe car accident. The study sample included individuals who had been traumatized through severe injury in car accidents, families of those who have been badly injured, and families of those who were killed in car accidents. Demographic and socioeconomic variables served as independent factors in measuring subjective well-being. Descriptive, bivariate, and multiple regression analyses were used to measure the relationship between religiosity and subjective well-being of a traumatized person. Results showed that there was a positive relationship between religiosity and well-being, that income of the traumatized affected well-being positively, and that age of the traumatized affected well-being negatively. There was no effect of group difference (severely injured, family of severely injured, and family of a killed one) on well-being. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
3,Epidemiologic characteristics of suicidal behavior in contemporary Ghana.,"Background: Suicidal behavior receives considerable coverage in African media. Yet, there has been limited empirical research that focuses explicitly on suicidal behavior in African societies, while comprehensive and reliable official data on the phenomenon are limited. Aims: This article contributes to the empirical research on suicidal behavior in African societies by examining police-recorded data on suicidal behavior in Ghana, West Africa. Methods: Official law enforcement data on suicidal behavior spanning 2006–2008 were analyzed to identify current patterns of suicidal behavior in the country. Results: The results indicate that the persons most prone to suicidal behavior were male, young, and poor. The most frequent methods used were hanging, the ingestion of poisons, and shooting. Conclusions: The relatively low rate of recorded suicidal behavior in the society stems partly from the tabooed and criminal aspects of the phenomenon. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
3,“It lit up the campus”: Engaging Black males in culturally enriching environments.,"As the presence of Black male-centered programs increase on college campuses around the nation, this study focused on identifying the benefits Black male collegians receive through engagement in these programs. This in-depth, qualitative study explored the experiences of five Black male students in the Black Male Leadership Collective (BMLC), a Black male initiative program at a midsized historically White 4-year institution. In particular, we used Museus’ (2014) culturally engaging campus environment model as a conceptual frame to analyze and understand the men’s experiences in the BMLC. While providing personal narratives, the students expressed how the BMLC served as a culturally enriching environment and contributed positively to their overall college experience. Students attributed their participation in the BMLC to three critical factors that improved their college tenures: gaining brotherhood through their Black male peer-to-peer bonding (cultural familiarity, collectivist cultural orientations, and cultural community service), being provided with and enmeshed in a support network (culturally validating environment, humanized educational environment, and holistic support), and enhancing their personal development (culturally relevant knowledge and proactive philosophies). As the student narratives attest, each of these elements, individually and collectively, augmented their engagement on campus and supported their resilience and persistence to graduation. Implications for supporting Black male collegians through similar programs are addressed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)"
1,The gut microbiome in anorexia nervosa: relevance for nutritional rehabilitation,"Rapidly accumulating evidence supports the important role of gut microbiome in the regulation of mood, behaviour, appetite, gastrointestinal symptomology, and nutrient metabolism. These are all core features frequently altered in individuals with anorexia nervosa (AN). Current treatment recommendations for AN support the use of high-calorie diets as an essential part of nutritional rehabilitation, commonly achieved by elevating the fat content of the diet. However, in contrast to this approach, there is accumulating evidence suggesting the importance of balanced, high-fibre diets on the gut microbiome. Studies have demonstrated profound differences in the microbial composition of underweight people with AN and those of normal- or overweight individuals. Specific alterations vary widely between studies. It is thus far unclear to what extent the observed differences are brought on by iatrogenic effects of nutritional rehabilitation or the disorder itself. To date, only two studies have investigated the changes in the intestinal microbiota during nutritional rehabilitation and corresponding weight restoration. These studies suggest that the gut microbiome of AN patients was different to healthy controls both prior and following nutritional rehabilitation, though it is noted that these states were associated with lower and higher nutritional intakes, respectively. There is a clear need for further investigation regarding the effects of nutritional rehabilitation on the gut microbiome. Such research would provide insights into the potential role of gut microbiome in modulating the pathophysiology of AN and inform future treatment strategies."
1,The Microbiome and Genitourinary Cancer: A Collaborative Review,"Context \ The recent discovery of the existence of a human genitourinary microbiome has led to the investigation of its role in mediating the pathogenesis of genitourinary malignancies, including bladder, kidney, and prostate cancers. Furthermore, although it is largely recognized that members of the gastrointestinal microbiota are actively involved in drug metabolism, new studies demonstrate additional roles and the potential necessity of the gastrointestinal microbiota in dictating cancer treatment response. \ Objective \ To summarize the current evidence of a mechanistic role for the genitourinary and gastrointestinal microbiome in genitourinary cancer initiation and treatment response. \ Evidence acquisition \ We conducted a literature search up to October 2018. Search terms included microbiome, microbiota, urinary microbiome, bladder cancer, urothelial carcinoma, renal cell carcinoma, kidney cancer, testicular cancer, and prostate cancer. \ Evidence synthesis \ There is preliminary evidence to implicate the members of the genitourinary microbiota as causative factors or cofactors in genitourinary malignancy. Likewise, the current evidence for gastrointestinal microbes in dictating cancer treatment response is mainly correlative; however, we provide examples where therapeutic agents used for the treatment of genitourinary cancers are affected by the human-associated microbiota, or vice versa. Clinical trials, such as fecal microbiota transplant to increase the efficacy of immunotherapy, are currently underway. \ Conclusions \ The role of the microbiome in genitourinary cancer is an emerging field that merits further studies. Translating microbiome research into clinical action will require incorporation of microbiome surveillance into ongoing and future clinical trials as well as expansion of studies to include metagenomic sequencing and metabolomics. \ Patient summary \ This review covers recent evidence that microbial populations that reside in the genitourinary tract—and were previously not known to exist—may influence the development of genitourinary malignancies including bladder, kidney, and prostate cancers. Furthermore, microbial populations that exist at sites outside of the genitourinary tract, such as those that reside in our gut, may influence cancer development and/or treatment response."
1,Enterotypes of the human gut microbiome,"Our knowledge of species and functional composition of the human gut microbiome is rapidly increasing, but it is still based on very few cohorts and little is known about variation across the world. By combining 22 newly sequenced faecal metagenomes of individuals from four countries with previously published data sets, here we identify three robust clusters (referred to as enterotypes hereafter) that are not nation or continent specific. We also confirmed the enterotypes in two published, larger cohorts, indicating that intestinal microbiota variation is generally stratified, not continuous. This indicates further the existence of a limited number of well-balanced host-microbial symbiotic states that might respond differently to diet and drug intake. The enterotypes are mostly driven by species composition, but abundant molecular functions are not necessarily provided by abundant species, highlighting the importance of a functional analysis to understand microbial communities. Although individual host properties such as body mass index, age, or gender cannot explain the observed enterotypes, data-driven marker genes or functional modules can be identified for each of these host properties. For example, twelve genes significantly correlate with age and three functional modules with the body mass index, hinting at a diagnostic potential of microbial markers."
3,Behavior analytic grounding of sociological social constructionism.,"Many behavior analysts reject the notion of social constructionism, citing its lack of commitment to rigorous empirical standards as the reason. Many also view social constructionism as decidedly mentalistic. The following article demonstrates similarities between a particular approach of social constructionism (sociological social constructionism) and behavior analysis. Specifically, the following article demonstrates how sociological social constructionists and behavior analysts approach the creation and maintenance of social order through the use of social constructions. Also discussed is how behavior analysis can serve to empirically ground sociological social constructionism. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
3,"Antecedents of stressful experiences: Depressive symptoms, self-esteem, gender, and coping.","Numerous studies have identified depressive symptoms as antecedent to stressful experiences. However, the interrelations of depressive symptoms, personal resources, and coping as antecedents of stressful experiences are largely unknown. For this investigation, a prospective design was used to test a model estimating two categories of daily hassles at Time 2 in relation to depressive symptoms, self-esteem, gender, coping, and daily hassles at Time 1. Utilizing simultaneous equations, direct effects were observed for depressive symptoms, Time 1 hassles, gender, and avoidance coping in relation to category of hassles at Time 2. Depressive symptoms and avoidance coping were observed to be mediators for gender and self-esteem. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
2,What lies ahead: Elevated concerns for the ongoing suicide pandemic.,"The genesis and global spread of coronavirus disease 2019 (COVID-19) has resulted in significant health concerns amid societies that were ill-equipped for such a formidable opponent. The COVID-19 pandemic has illuminated systemic health disparities and weaknesses within our health care and political systems. With aggressive but necessary interventions to thwart the instantaneous reproduction number, we have simultaneously introduced risk factors for new and exacerbated mental health concerns. Suicide, an ongoing pandemic whose rates are higher than they have been in the past 50 years, is one of these concerns as we navigate COVID-19 deaths and fears surrounding its spread. This article aims to briefly describe in retrospect some of the historical pandemics and their downstream consequences as well as present what may lie ahead in terms of anxiety, depression, and suicidal behaviors. This applies not only to frontline health care workers but also the public at large, who may very well experience long-term stressor- and trauma-related consequences through ongoing exposure to a virus that is not only potentially fatal but may have taken the lives of loved ones. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
3,“The poor kids’ table”: Organizing around an invisible and stigmatized identity in flux.,"Research has demonstrated that the low-income, first-generation, and/or working-class (LIFGWC) student experience of higher education can be alienating and isolating. Because social class status is not often visible, LIFGWC students, who are the minority on 4-year college campuses, may have difficulty finding others with whom they share similar experiences and, therefore, be less likely to integrate socially. In order to alleviate the pain and discomfort of the LIFGWC experience in higher education, students have worked to start groups for LIFGWC students on college campuses across the United States. In this study we use ethnographic methods to better understand the formation and maintenance of one such group at a small, selective liberal arts college in the Northeast. Through the inductive analysis of interviews with 16 students affiliated with the group, we identify two central themes. First, the invisible, individualist, and fluid nature of social class identity made for a unique challenge in organizing and recruiting members for the group. Second, the group leaders’ decision to engage in awareness-raising activities was met with hesitancy by some members. Students differed in their availability or level of comfort to engage in social class based activism on campus and in their existing ties to the campus community, both of which shaped their further involvement in the group. We conclude by outlining policy implications and future research directions informed by our findings. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
1,Exact variance component tests for longitudinal microbiome studies,"In metagenomic studies, testing the association between microbiome composition and clinical outcomes translates to testing the nullity of variance components. Motivated by a lung human immunodeficiency virus (HIV) microbiome project, we study longitudinal microbiome data by using variance component models with more than two variance components. Current testing strategies only apply to models with exactly two variance components and when sample sizes are large. Therefore, they are not applicable to longitudinal microbiome studies. In this paper, we propose exact tests (score test, likelihood ratio test, and restricted likelihood ratio test) to (a) test the association of the overall microbiome composition in a longitudinal design and (b) detect the association of one specific microbiome cluster while adjusting for the effects from related clusters. Our approach combines the exact tests for null hypothesis with a single variance component with a strategy of reducing multiple variance components to a single one. Simulation studies demonstrate that our method has a correct type I error rate and superior power compared to existing methods at small sample sizes and weak signals. Finally, we apply our method to a longitudinal pulmonary microbiome study of HIV-infected patients and reveal two interesting genera Prevotella and Veillonella associated with forced vital capacity. Our findings shed light on the impact of the lung microbiome on HIV complexities. The method is implemented in the open-source, high-performance computing language Julia and is freely available at https://github.com/JingZhai63/VCmicrobiome."
2,Temporal dynamics of free recall: The role of rehearsal efficiency in word frequency and bilingual language proficiency effects.,"Under a recall model in which presentations and rehearsals are treated as equivalent encoding events, we investigated whether rehearsal efficiency differences explain the effects of word frequency and bilingual proficiency on the temporal dynamics of rehearsal and free recall. Experiments 1 and 3 were conducted with monolingual English speakers, and Experiments 2 and 4 were conducted with Spanish-English bilinguals with matched age, education, and socioeconomic status. In Experiments 1 and 2, lower word frequency, lower proficiency, and bilingualism were associated with less accurate free recall of items from early serial positions, beginning recall with items from later serial positions, and making fewer transitions to items from later or adjacent serial positions. These effects were replicated and rehearsal-based explanations were validated in Experiments 3 and 4 using a rehearse-aloud protocol. With lower frequency words or lower language proficiency, rehearsal was less efficient with fewer rehearsals between item presentations. As a result, items from early serial positions had fewer rehearsals that stopped earlier in the study sequence, less spacing between repeated rehearsals, and fewer transitions to items from later or adjacent serial positions. Rehearsal-contingent analyses revealed that these rehearsal patterns were associated with less accurate recall, beginning recall with items from later serial positions, and consistent transition patterns from rehearsal to recall. These patterns support a model in which presentations and rehearsals are treated as equivalent encoding events and the effects of word frequency and language proficiency on recall accuracy are mediated by less efficient rehearsal. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
3,Microwave detection and quantification of water hidden in and on building materials: implications for healthy buildings and microbiome studies,"Background: Excess water in all its forms (moisture, dampness, hidden water) in buildings negatively impacts occupant health but is hard to reliably detect and quantify. Recent advances in through-wall imaging recommend microwaves as a tool with a high potential to noninvasively detect and quantify water throughout buildings.; Methods: Microwaves in both transmission and reflection (radar) modes were used to perform a simple demonstration of the detection of water both on and hidden within building materials.; Results: We used both transmission and reflection modes to detect as little as 1 mL of water between two 7 cm thicknesses of concrete. The reflection mode was also used to detect 1 mL of water on a metal surface. We observed oscillations in transmitted and reflected microwave amplitude as a function of microwave wavelength and water layer thickness, which we attribute to thin-film interference effects.; Conclusions: Improving the detection of water in buildings could help design, maintenance, and remediation become more efficient and effective and perhaps increase the value of microbiome sequence data. Microwave characterization of all forms of water throughout buildings is possible; its practical development would require new collaborations among microwave physicists or engineers, architects, building engineers, remediation practitioners, epidemiologists, and microbiologists.;"
3,Professionals' perceptions of the obstacles to education for people using mental health services.,"Objective: This article focuses on the preliminary findings of a research project investigating the barriers to participation in education for persons using mental health services. Methods: A questionnaire was administered to 380 care coordinators in community health teams in the Nottinghamshire Healthcare NHS Trust to elicit their views on three areas where possible obstacles may be encountered: physical and psychological barriers found at an individual level, and structural barriers at the service level. Seventy care coordinators, predominantly community psychiatric nurses, replied and reported the barriers they saw facing 140 service users, all of whom were diagnosed with a severe mental illness. Results: Analysis of the physical and psychological obstacles indicated that fluctuating illness was the major barrier, with mobility the least problematic issue. The average number of substantial barriers faced by an individual was five. Lack of funding for courses was the biggest service-related obstacle, closely followed by lack of information and opportunities for education. Low expectations on the part of mental health practitioners were seen as the least important service-related issue. Conclusions: Recommendations for service development highlight the role of education in recovery from mental illness. (PsycINFO Database Record (c) 2016 APA, all rights reserved)"
2,Belief digitization: Do we treat uncertainty as probabilities or as bits?,"Humans are often characterized as Bayesian reasoners. Here, we question the core Bayesian assumption that probabilities reflect degrees of belief. Across eight studies, we find that people instead reason in a digital manner, assuming that uncertain information is either true or false when using that information to make further inferences. Participants learned about 2 hypotheses, both consistent with some information but one more plausible than the other. Although people explicitly acknowledged that the less-plausible hypothesis had positive probability, they ignored this hypothesis when using the hypotheses to make predictions. This was true across several ways of manipulating plausibility (simplicity, evidence fit, explicit probabilities) and a diverse array of task variations. Taken together, the evidence suggests that digitization occurs in prediction because it circumvents processing bottlenecks surrounding people’s ability to simulate outcomes in hypothetical worlds. These findings have implications for philosophy of science and for the organization of the mind. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
1,The Ocular Microbiome: Molecular Characterisation of a Unique and Low Microbial Environment,"AIM: The ocular surface is continually exposed to bacteria from the environment and traditional culture-based microbiological studies have isolated a low diversity of microorganisms from this region. The use of culture-independent methods to define the ocular microbiome, primarily involving 16S ribosomal RNA gene sequencing studies, have shown that the microbial communities present on the ocular surface have a greater diversity than previously reported. \ METHOD: A review of the literature on ocular microbiome research in health and disease. \ RESULTS: Molecular techniques have been used to investigate the effect of contact lens wear and disease on the microbiota of the ocular surface and eyelids and the immunoregulatory role of the ocular surface microbiota. Studies have shown that compositional changes in the microbiota occur in ocular surface disorders such as blepharitis, trachoma and dry eye and also suggest a role of the ocular and non-ocular microbiome in retinal disease including age-related macular degeneration, glaucoma, uveitis and diabetic retinopathy. However, ocular microbiome studies need to recognise the potential for contamination to impact findings and carefully control each stage of the experimental procedure and to utilise statistical methods to identify contamination signals. \ CONCLUSION: The healthy ocular surface is characterised by a relatively stable, comparatively low diversity microbiome with recent findings that the bacteria of the ocular surface appear to have a role in maintaining homeostasis by modulating immune function."
2,Conceptualization and measurement of birth family thoughts for adolescents and adults adopted transnationally.,"For adopted individuals, understanding the role of birth family is an important part of developing a coherent life narrative. However, there is limited empirical research on this aspect of the adoption experience. We introduce a new construct, birth family thoughts, that captures a sense of curiosity about birth family, and describe the development of an accompanying brief self-report measure, the Birth Family Thoughts Scale (BFTS). Across 4 studies of transnationally adopted Korean American adolescents, emerging adults, and adults who were adopted before the age of 3 (ncombined = 546), we found strong support for a 1-factor structure using exploratory and confirmatory factor analyses, and good internal consistency and test–retest reliability. Convergent validity was generally supported. The BFTS was positively related to measures of adoption- and ethnicity-related constructs, although there were a few inconsistencies between studies and measures. Discriminant validity also was generally supported. We found no evidence for the BFTS being related to a poor adoptive family situation or an indication of psychopathology. We did find some evidence of the BFTS relating to internalizing and externalizing symptoms. Furthermore, while the BFTS was unrelated to travel to Korea, it was correlated with visiting an orphanage in Korea. It was also related to initiating a birth family search in Study 1, but not in Studies 2 or 3. We discuss the importance of considering birth family thoughts across the life span and with other populations, as well as the limitations of the current study including sampling issues inherent in working with hard-to-reach populations. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
2,The role of information search in creative problem solving.,"This study investigates the role that information search behavior plays in the process of creative problem solving. Although models of creative processing posit that information search is a necessary stage of creative problem solving, no research has separated and measured information search from earlier processes to determine the nature of the role it plays in the creative problem solving process. Two hundred twenty-one people participated in a study where active engagement in problem construction was manipulated. Participants were allowed to search for additional information that may facilitate the generation of a creative solution. Measures of information search that have been shown to influence performance on decision-making tasks were captured. The results indicated that the length of time spent searching, the quantity of information viewed, and the breadth of information search mediate the relationship between problem construction engagement and creativity across categories. Furthermore, the relationship between the efficiency of information search and creativity depends upon problem construction engagement. For people who engaged in problem construction, the more efficiently they searched for information, the more creative their solution. The efficiency of information search had no impact on creativity for people who did not engage in information search. The implications of these findings as they relate to the overall field of creative problem-solving are discussed. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
2,Impulsivity and midlife cardiometabolic risk: The role of maladaptive health behaviors.,"Objective: The present study evaluated distinct facets of impulsivity related to cardiometabolic risk (CMR) to identify specific behavioral mechanisms driving these relationships. Method: Community adults (N = 1,295) between 30 and 54 years old (53% female, 84% White) completed a battery of impulsivity measures, reported their engagement in health behaviors over the past week (i.e., cigarette smoking, alcohol use, physical activity, and dietary intake), and were assessed for CMR factors (i.e., blood pressure, insulin resistance, adiposity, and blood lipids). Structural equation modeling was used to estimate previously established hierarchical models of distinct facets of impulsivity and CMR. Indirect effects through the observed health behaviors were examined for each association between the latent impulsivity factors identified and the latent CMR factor. Results: Neuroticism/negative emotionality was the only latent impulsivity factor directly related to heightened CMR (β = 0.09, 95% confidence interval [CI] [0.01, 0.16], p = .020). Extraversion/positive emotionality indirectly related to lower CMR through greater physical activity (β = −0.04, 95% CI [−0.06, −0.02], p p = .045) and delay discounting (β = 0.08, 95% CI [0.001, 0.15], p = .049) indirectly related to CMR through saturated fat intake. Conclusions: These findings indicate that distinct facets of impulsivity differentially relate to CMR through varied behavioral pathways and identify physical activity and saturated fat intake as being particularly important health behaviors to target when tailoring treatment approaches to the unique behavioral characteristics of individuals high on certain facets of impulsivity. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
3,A meta-analysis of the association between Caesarean section and childhood asthma,"Background Children born by Caesarean section have modified intestinal bacterial colonization and consequently may have an increased risk of developing asthma under the hygiene hypothesis. The results of previous studies that have investigated the association between Caesarean section and asthma have been conflicting. Objective To review published literature and perform a meta-analysis summarizing the evidence in support of an association between children born by Caesarean section and asthma. Methods MEDLINE, Web Science, Google Scholar and PubMed were searched to identify relevant studies. Odds ratio (OR) and 95% confidence interval (CI) were calculated for each study from the reported prevalence of asthma in children born by Caesarean section and in control children. Meta-analysis was then used to derive a combined OR and test for heterogeneity in the findings between studies. Results Twenty-three studies were identified. The overall meta-analysis revealed an increase in the risk of asthma in children delivered by Caesarean section (OR=1.22, 95% CI 1.14, 1.29). However, in this analysis, there was evidence of heterogeneity (I2=46%) that was statistically significant (P<0.001). Restricting the analysis to childhood studies, this heterogeneity was markedly decreased (I2=32%) and no longer attained statistical significance (P=0.08). In these studies, there was also evidence of an increase (P<0.001) in the risk of asthma after Caesarean section (OR=1.20, 95% CI 1.14, 12.6). Conclusion In this meta-analysis, we found a 20% increase in the subsequent risk of asthma in children who had been delivered by Caesarean section."
1,Linking metacommunity theory and symbiont evolutionary ecology,"Processes that occur both within and between hosts can influence the ecological and evolutionary dynamics of symbionts, a broad term that includes parasitic and disease-causing organisms. Metacommunity theory can integrate these local- and regional-scale dynamics to explore symbiont community composition patterns across space. In this article I emphasize that symbionts should be incorporated into the metacommunity concept. I highlight the utility of metacommunity theory by discussing practical and general benefits that emerge from considering symbionts in a metacommunity framework. Specifically, investigating the local and regional drivers of symbiont community and metacommunity structure will lead to a more holistic understanding of symbiont ecology and evolution and could reveal novel insights into the roles of symbiont communities in mediating host health."
1,"Environmental biodiversity, human microbiota, and allergy are interrelated","Rapidly declining biodiversity may be a contributing factor to another global megatrend—the rapidly increasing prevalence of allergies and other chronic inflammatory diseases among urban populations worldwide. According to the “biodiversity hypothesis,” reduced contact of people with natural environmental features and biodiversity may adversely affect the human commensal microbiota and its immunomodulatory capacity. Analyzing atopic sensitization (i.e., allergic disposition) in a random sample of adolescents living in a heterogeneous region of 100 × 150 km, we show that environmental biodiversity in the surroundings of the study subjects’ homes influenced the composition of the bacterial classes on their skin. Compared with healthy individuals, atopic individuals had lower environmental biodiversity in the surroundings of their homes and significantly lower generic diversity of gammaproteobacteria on their skin. The functional role of the Gram-negative gammaproteobacteria is supported by in vitro measurements of expression of IL-10, a key anti-inflammatory cytokine in immunologic tolerance, in peripheral blood mononuclear cells. In healthy, but not in atopic, individuals, IL-10 expression was positively correlated with the abundance of the gammaproteobacterial genus Acinetobacter on the skin. These results raise fundamental questions about the consequences of biodiversity loss for both allergic conditions and public health in general."
2,Analysis of the causes of moral injury in the outbreak of 2019-nCoV.,"The infection of the novel coronavirus that originated from Wuhan, China in December 2019 converted rapidly into a pandemic by March 11, 2020. Whereas the infection mortality rate is not completely understood, it seems to be significantly beyond that of other recent pandemics (e.g., H1N1 pandemic). This paper discusses moral injury in the context of disaster and epidemic and how easily the moral psychology of individuals and society can be shaken. Moral injury is a multiscientific concept involving psychology, culture, and religion. Amid the outbreak of the novel coronavirus pneumonia, immoral behaviors and events such as violence, injury, and illness have also caused different degrees of impact on the moral standards of individuals, confusing moral cognition, destroying moral emotion, and weakening moral toughness, resulting in varying degrees of moral injury. If there is no national health, there will be no positive society for all. Based on this, the public needs to pay close attention to the moral health of the whole people and effectively avoid the occurrence of moral injury. (PsycInfo Database Record (c) 2020 APA, all rights reserved)"
